base_home,base_away,c1,matches,home_goal_mae,away_goal_mae,total_goals_mae,goal_difference_mae,poisson_log_loss,brier_score,predicted_avg_home_goals,predicted_avg_away_goals,predicted_avg_total_goals,actual_avg_home_goals,actual_avg_away_goals,actual_avg_total_goals,predicted_minus_actual_total_goals
1.0,1.4,1.0,48175,1.1690834351598685,0.9642349677551058,1.5538549190024793,1.620207894750343,1.0410423238517985,0.6152062337487386,1.0432100897370928,1.375889586693098,2.419099676430191,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.4809314600513863
1.0,1.4,1.25,48175,1.162506490786715,0.9659587440926022,1.5485193845161735,1.619981820627919,1.0541214482814543,0.614867479235311,1.068338540629303,1.3774192343185145,2.4457577749478174,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.45427336153375997
1.0,1.4,1.5,48175,1.158712370893963,0.9756279473576198,1.5437946051890676,1.635262309698737,1.0761015766704585,0.6187662685907085,1.0994750265874416,1.384945156483515,2.4844201830709567,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.4156109534106207
1.1,1.0,0.5,48175,1.171519559674912,0.8987470196172288,1.571335218129251,1.534658154817252,0.9679363350109144,0.5764252283048218,1.1141620019833478,0.9863314635201291,2.100493465503477,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.7995376709781006
1.1,1.0,0.75,48175,1.1573273451597648,0.8938300400143228,1.5670967667957447,1.4949371612814737,0.9476642148917075,0.56175138097547,1.1235734007153435,0.983952623974468,2.1075260246898115,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.7925051117917659
1.1,1.0,1.0,48175,1.147798263352684,0.8942017899788502,1.558484209141994,1.4835449909960214,0.9504804891736481,0.5596892033558424,1.1385609899177305,0.9899634376556766,2.128524427573407,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.7715067089081704
1.1,1.0,1.25,48175,1.1427156110530474,0.8997663316366258,1.548392294549905,1.4915918429808568,0.9694956554031376,0.5649624761062099,1.1602254817923658,1.0045423520063426,2.1647678337987086,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.7352633026828688
1.1,1.0,1.5,48175,1.1413206698479847,0.9091021160988064,1.5390123115254801,1.5125875237293203,0.9972534927162731,0.5738866486060852,1.187887369081474,1.0262025839190452,2.214089953000519,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.6859411834810585
1.1,1.1,0.5,48175,1.171519559674912,0.9095015357607565,1.5676593927827942,1.554313516039624,0.9804113810745384,0.5844814935204666,1.1141620019833478,1.0861123032051896,2.2002743051885374,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.69975683129304
1.1,1.1,0.75,48175,1.1573273451597648,0.9022124110484345,1.5644666374220377,1.5134533185516001,0.959299259910255,0.569334727200841,1.1235734007153435,1.0819171900198237,2.205490590735167,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.6945405457464102
